sector,capacity_band,stage,deal_amount,stage_probability_pct,expected_close_date,fiscal_year,fiscal_quarter,is_closed,is_successful,opportunity_id,donor_id,contact_id
Nonprofit,5M+,Lost,1000.0,0,2025-12-19,2026,4,True,False,opp_1058166,91099d87-6a3f-45d3-a0d2-2ceca9495063,contact_4188637
Nonprofit,50K-100K,Discovery,1000.0,16,2023-09-30,2024,3,True,True,opp_8474190,91099d87-6a3f-45d3-a0d2-2ceca9495063,contact_4432002
Pharmaceuticals,2M-5M,Rejected,1000.0,0,2024-12-10,2025,4,True,False,opp_7211188,cb15e68d-41f9-4c2e-9174-8da52d001605,contact_2572362
Pharmaceuticals,1M-2M,Discovery,1000.0,20,2020-05-03,2020,2,True,False,opp_1508287,cb15e68d-41f9-4c2e-9174-8da52d001605,contact_4757237
Pharmaceuticals,250K-500K,Engagement,1000.0,25,2024-08-17,2025,3,True,False,opp_7859000,cb15e68d-41f9-4c2e-9174-8da52d001605,contact_2650557
Energy,250K-500K,Proposal,721.5999999999999,74,2019-08-25,2020,3,True,False,opp_9009775,cfad5010-10c2-4a12-8a87-19b66a6b4c26,contact_2148046
Energy,5M+,Discovery,721.5999999999999,20,2019-08-05,2020,3,True,False,opp_9182029,cfad5010-10c2-4a12-8a87-19b66a6b4c26,contact_8171635
Energy,250K-500K,Discovery,721.5999999999999,19,2019-01-29,2019,1,True,False,opp_4920692,cfad5010-10c2-4a12-8a87-19b66a6b4c26,contact_7853219
Energy,50K-100K,Lost,721.5999999999999,0,2023-10-30,2024,4,True,False,opp_3185875,cfad5010-10c2-4a12-8a87-19b66a6b4c26,contact_1443096
Energy,1M-2M,Discovery,721.5999999999999,17,2026-06-27,2026,2,False,False,opp_8176508,cfad5010-10c2-4a12-8a87-19b66a6b4c26,contact_4544652
Energy,5M+,Evaluation,721.5999999999999,43,2020-01-01,2020,1,True,True,opp_3168432,cfad5010-10c2-4a12-8a87-19b66a6b4c26,contact_7839900
Energy,500K-1M,Committed,721.5999999999999,100,2027-05-31,2027,2,False,False,opp_9446330,cfad5010-10c2-4a12-8a87-19b66a6b4c26,contact_2725030
Energy,1M-2M,Proposal,721.5999999999999,66,2020-10-09,2021,4,True,True,opp_8231325,cfad5010-10c2-4a12-8a87-19b66a6b4c26,contact_7393514
Energy,50K-100K,Rejected,721.5999999999999,0,2021-12-23,2022,4,True,False,opp_3600545,cfad5010-10c2-4a12-8a87-19b66a6b4c26,contact_4184617
Logistics,5M+,Discovery,730.8,17,2020-04-16,2020,2,True,False,opp_7454693,c9b4c764-cbe2-4ba9-9332-23e2199743f5,contact_7764823
Logistics,2M-5M,Committed,730.8,100,2020-07-04,2021,3,True,False,opp_7992895,c9b4c764-cbe2-4ba9-9332-23e2199743f5,contact_4505994
Logistics,1M-2M,Proposal,730.8,70,2021-07-13,2022,3,True,False,opp_1361191,c9b4c764-cbe2-4ba9-9332-23e2199743f5,contact_4832969
Others,50K-100K,Discovery,1000.0,16,2022-03-10,2022,1,True,False,opp_4714943,b1fb61bd-2bc3-40c5-8f98-7e9542317ffe,contact_4659457
Others,1M-2M,Lost,1000.0,0,2021-08-14,2022,3,True,False,opp_8946330,b1fb61bd-2bc3-40c5-8f98-7e9542317ffe,contact_4828677
Others,250K-500K,Lost,1000.0,0,2022-05-27,2022,2,True,False,opp_8174222,b1fb61bd-2bc3-40c5-8f98-7e9542317ffe,contact_3597698
Arts & Culture,250K-500K,Committed,1000.0,100,2027-03-09,2027,1,False,False,opp_8599289,8876737c-abb9-447e-8a28-f99225a874df,contact_7737594
Government,500K-1M,Rejected,1000.0,0,2024-05-16,2024,2,True,False,opp_7514262,45bf39d3-3402-4774-aff6-c0a54dd4dd6f,contact_7605114
Government,5M+,Discovery,1000.0,8,2023-06-20,2023,2,True,True,opp_1730992,45bf39d3-3402-4774-aff6-c0a54dd4dd6f,contact_4315524
Government,50K-100K,Negotiation,1000.0,82,2025-09-10,2026,3,True,True,opp_6909922,45bf39d3-3402-4774-aff6-c0a54dd4dd6f,contact_6017327
Government,100K-250K,Negotiation,1000.0,73,2025-10-21,2026,4,True,False,opp_4087996,45bf39d3-3402-4774-aff6-c0a54dd4dd6f,contact_8776891
Government,50K-100K,Rejected,1000.0,0,2020-03-15,2020,1,True,False,opp_2167866,45bf39d3-3402-4774-aff6-c0a54dd4dd6f,contact_3014203
Government,250K-500K,Discovery,1000.0,18,2019-07-08,2020,3,True,True,opp_4850828,45bf39d3-3402-4774-aff6-c0a54dd4dd6f,contact_2011243
Government,250K-500K,Lost,1000.0,0,2020-05-29,2020,2,True,False,opp_3640764,995eb0b9-6050-4380-be6d-573d803397a5,contact_5269828
Government,100K-250K,Engagement,1000.0,33,2021-08-19,2022,3,True,False,opp_5350946,995eb0b9-6050-4380-be6d-573d803397a5,contact_5271846
Technology,2M-5M,Lost,862.0,0,2023-07-10,2024,3,True,False,opp_5459902,81ea22c8-360e-4dd0-962f-254273f30d6a,contact_6430966
Science & Research,250K-500K,Engagement,1000.0,26,2027-05-28,2027,2,False,False,opp_9942384,8f831773-dd51-488f-bfe7-c54062b2aa38,contact_4115777
Science & Research,2M-5M,Proposal,1000.0,65,2027-01-21,2027,1,False,False,opp_5758391,8f831773-dd51-488f-bfe7-c54062b2aa38,contact_1929285
Science & Research,250K-500K,Rejected,1000.0,0,2022-10-01,2023,4,True,False,opp_8945997,8f831773-dd51-488f-bfe7-c54062b2aa38,contact_2513223
Science & Research,250K-500K,Lost,1000.0,0,2019-02-18,2019,1,True,False,opp_1360233,8f831773-dd51-488f-bfe7-c54062b2aa38,contact_4691606
Science & Research,100K-250K,Engagement,1000.0,33,2026-09-28,2027,3,False,False,opp_1072196,8f831773-dd51-488f-bfe7-c54062b2aa38,contact_4379736
Science & Research,50K-100K,Committed,1000.0,100,2023-02-11,2023,1,True,True,opp_7389747,8f831773-dd51-488f-bfe7-c54062b2aa38,contact_1491766
Healthcare,500K-1M,Negotiation,20.0,81,2025-02-18,2025,1,True,True,opp_3958884,d99d159b-cb76-4883-aca1-948a6587952b,contact_9474269
Healthcare,100K-250K,Committed,20.0,100,2024-07-13,2025,3,True,True,opp_9015729,d99d159b-cb76-4883-aca1-948a6587952b,contact_1175189
Healthcare,250K-500K,Engagement,20.0,15,2019-07-12,2020,3,True,False,opp_9078705,d99d159b-cb76-4883-aca1-948a6587952b,contact_6820524
Healthcare,50K-100K,Lost,20.0,0,2027-07-25,2028,3,False,False,opp_8826514,d99d159b-cb76-4883-aca1-948a6587952b,contact_6572504
Healthcare,1M-2M,Engagement,20.0,33,2021-10-26,2022,4,True,False,opp_2282979,d99d159b-cb76-4883-aca1-948a6587952b,contact_9658859
Arts & Culture,100K-250K,Committed,1000.0,100,2020-01-24,2020,1,True,False,opp_8140036,1ac9c074-c43c-4c14-8ba0-06c2ec30571d,contact_3357369
Technology,1M-2M,Committed,1000.0,100,2024-01-24,2024,1,True,True,opp_3628445,fa7606c2-3f32-47a3-be4c-ab1eae7c58d5,contact_3170469
Technology,100K-250K,Committed,1000.0,100,2019-12-07,2020,4,True,True,opp_3357969,fa7606c2-3f32-47a3-be4c-ab1eae7c58d5,contact_2580787
Technology,250K-500K,Rejected,1000.0,0,2025-07-22,2026,3,True,False,opp_2180661,fa7606c2-3f32-47a3-be4c-ab1eae7c58d5,contact_8918653
Technology,5M+,Engagement,1000.0,16,2022-02-05,2022,1,True,True,opp_6263501,fa7606c2-3f32-47a3-be4c-ab1eae7c58d5,contact_1788054
Retail,5M+,Proposal,1000.0,53,2023-05-04,2023,2,True,True,opp_4385094,5368729e-04c5-43ce-9b72-6a73ac3121ba,contact_4502288
Retail,50K-100K,Lost,1000.0,0,2021-07-02,2022,3,True,False,opp_1725323,5368729e-04c5-43ce-9b72-6a73ac3121ba,contact_3745367
Retail,100K-250K,Discovery,1000.0,18,2026-08-31,2027,3,False,False,opp_7365141,5368729e-04c5-43ce-9b72-6a73ac3121ba,contact_6286441
Retail,2M-5M,Proposal,1000.0,75,2023-04-28,2023,2,True,False,opp_1013351,5368729e-04c5-43ce-9b72-6a73ac3121ba,contact_4710159
Retail,5M+,Negotiation,1000.0,73,2021-06-28,2021,2,True,True,opp_5211958,5368729e-04c5-43ce-9b72-6a73ac3121ba,contact_5309238
Retail,250K-500K,Proposal,1000.0,53,2020-09-22,2021,3,True,False,opp_7225909,5368729e-04c5-43ce-9b72-6a73ac3121ba,contact_9867473
Retail,1M-2M,Proposal,1000.0,68,2020-07-08,2021,3,True,True,opp_7598139,5368729e-04c5-43ce-9b72-6a73ac3121ba,contact_1418708
Retail,5M+,Negotiation,1000.0,89,2026-08-07,2027,3,False,False,opp_2263807,5368729e-04c5-43ce-9b72-6a73ac3121ba,contact_1503977
Retail,100K-250K,Rejected,1000.0,0,2025-01-15,2025,1,True,False,opp_4981866,5368729e-04c5-43ce-9b72-6a73ac3121ba,contact_2689868
Retail,500K-1M,Discovery,1000.0,17,2021-06-07,2021,2,True,True,opp_2607688,5368729e-04c5-43ce-9b72-6a73ac3121ba,contact_2024919
Science & Research,250K-500K,Evaluation,1000.0,42,2027-10-26,2028,4,False,False,opp_7092828,04c59ddb-17cd-450a-82d1-eb2521f984e4,contact_2226503
Science & Research,5M+,Engagement,1000.0,22,2024-07-03,2025,3,True,True,opp_2813977,04c59ddb-17cd-450a-82d1-eb2521f984e4,contact_7091439
Science & Research,1M-2M,Proposal,1000.0,55,2025-05-18,2025,2,True,True,opp_1551631,04c59ddb-17cd-450a-82d1-eb2521f984e4,contact_3457264
Science & Research,100K-250K,Proposal,1000.0,69,2020-01-02,2020,1,True,False,opp_3214187,04c59ddb-17cd-450a-82d1-eb2521f984e4,contact_1613214
Science & Research,1M-2M,Discovery,1000.0,20,2020-08-06,2021,3,True,True,opp_4319610,04c59ddb-17cd-450a-82d1-eb2521f984e4,contact_8958605
Science & Research,100K-250K,Negotiation,1000.0,80,2026-01-12,2026,1,True,True,opp_2549629,04c59ddb-17cd-450a-82d1-eb2521f984e4,contact_1826513
Education,500K-1M,Rejected,1000.0,0,2019-03-27,2019,1,True,False,opp_6196969,49620f62-e8fc-4641-9e5a-0653125fa65b,contact_8236992
Education,2M-5M,Committed,1000.0,100,2024-05-02,2024,2,True,True,opp_2341806,49620f62-e8fc-4641-9e5a-0653125fa65b,contact_9476186
Education,250K-500K,Evaluation,1000.0,52,2025-01-11,2025,1,True,False,opp_4552366,49620f62-e8fc-4641-9e5a-0653125fa65b,contact_4265025
Education,100K-250K,Negotiation,1000.0,79,2025-04-11,2025,2,True,False,opp_6464630,49620f62-e8fc-4641-9e5a-0653125fa65b,contact_6569515
Education,2M-5M,Evaluation,1000.0,44,2027-04-07,2027,2,False,False,opp_8328705,49620f62-e8fc-4641-9e5a-0653125fa65b,contact_1728306
Education,500K-1M,Engagement,1000.0,35,2024-01-08,2024,1,True,False,opp_2809084,49620f62-e8fc-4641-9e5a-0653125fa65b,contact_6052645
Education,100K-250K,Negotiation,1000.0,87,2020-12-05,2021,4,True,True,opp_6163485,49620f62-e8fc-4641-9e5a-0653125fa65b,contact_7672189
Education,5M+,Engagement,1000.0,32,2022-06-15,2022,2,True,False,opp_6690227,49620f62-e8fc-4641-9e5a-0653125fa65b,contact_4098801
Nonprofit,5M+,Discovery,756.8000000000001,5,2023-01-18,2023,1,True,False,opp_1654505,4955f746-d675-4898-88da-67135da260bd,contact_7525464
Nonprofit,1M-2M,Committed,756.8000000000001,100,2021-03-03,2021,1,True,True,opp_6548307,4955f746-d675-4898-88da-67135da260bd,contact_6959999
Nonprofit,2M-5M,Negotiation,756.8000000000001,82,2025-04-25,2025,2,True,True,opp_6023607,4955f746-d675-4898-88da-67135da260bd,contact_4875005
Nonprofit,50K-100K,Rejected,756.8000000000001,0,2021-10-30,2022,4,True,False,opp_2187677,4955f746-d675-4898-88da-67135da260bd,contact_9153660
Law,1M-2M,Rejected,1000.0,0,2022-12-29,2023,4,True,False,opp_8514925,f221dabc-4df2-45b0-899a-512d348e8ef8,contact_9952228
Law,2M-5M,Rejected,1000.0,0,2026-04-25,2026,2,False,False,opp_1574818,f221dabc-4df2-45b0-899a-512d348e8ef8,contact_7462073
Law,50K-100K,Rejected,1000.0,0,2026-05-08,2026,2,False,False,opp_7782692,f221dabc-4df2-45b0-899a-512d348e8ef8,contact_2787720
Construction,2M-5M,Lost,424.0,0,2027-02-28,2027,1,False,False,opp_6286838,2c53ce41-5d08-4c22-9eee-2b8d8239633d,contact_6223164
Construction,500K-1M,Negotiation,424.0,71,2024-12-25,2025,4,True,False,opp_6483856,2c53ce41-5d08-4c22-9eee-2b8d8239633d,contact_1946459
Construction,2M-5M,Engagement,424.0,16,2021-10-26,2022,4,True,True,opp_4567046,2c53ce41-5d08-4c22-9eee-2b8d8239633d,contact_9203366
Construction,100K-250K,Rejected,424.0,0,2026-04-29,2026,2,False,False,opp_7775681,2c53ce41-5d08-4c22-9eee-2b8d8239633d,contact_5093014
Construction,2M-5M,Discovery,424.0,5,2021-05-23,2021,2,True,True,opp_5850264,2c53ce41-5d08-4c22-9eee-2b8d8239633d,contact_3443849
Healthcare,2M-5M,Committed,1000.0,100,2026-04-30,2026,2,False,False,opp_5707706,3e04576f-ceb2-4db4-a672-c55ed11b6907,contact_9993342
Consulting,2M-5M,Engagement,826.3,27,2027-02-05,2027,1,False,False,opp_2005589,feb4cd98-d407-4e4d-aae8-69be25f15817,contact_3415882
Consulting,2M-5M,Engagement,826.3,23,2020-08-16,2021,3,True,False,opp_6715147,feb4cd98-d407-4e4d-aae8-69be25f15817,contact_4264964
Consulting,1M-2M,Lost,826.3,0,2026-10-06,2027,4,False,False,opp_7484583,feb4cd98-d407-4e4d-aae8-69be25f15817,contact_6347836
Law,500K-1M,Rejected,1000.0,0,2024-11-25,2025,4,True,False,opp_5900921,54948ecc-f35b-449e-bc32-0e81994b689d,contact_1628438
Law,2M-5M,Engagement,1000.0,24,2026-04-29,2026,2,False,False,opp_9072340,54948ecc-f35b-449e-bc32-0e81994b689d,contact_6862204
Law,2M-5M,Negotiation,1000.0,71,2025-09-13,2026,3,True,True,opp_6101550,54948ecc-f35b-449e-bc32-0e81994b689d,contact_1348899
Education,100K-250K,Negotiation,1000.0,72,2027-02-08,2027,1,False,False,opp_4395685,134f6fea-fe38-4457-a581-12d125a03f14,contact_9690548
Education,100K-250K,Evaluation,1000.0,41,2020-03-26,2020,1,True,False,opp_9476566,134f6fea-fe38-4457-a581-12d125a03f14,contact_3272404
Education,50K-100K,Proposal,1000.0,62,2027-06-03,2027,2,False,False,opp_4161776,134f6fea-fe38-4457-a581-12d125a03f14,contact_3962223
Education,250K-500K,Engagement,1000.0,28,2023-05-31,2023,2,True,True,opp_2916648,134f6fea-fe38-4457-a581-12d125a03f14,contact_2370467
Others,5M+,Engagement,937.6,22,2021-01-21,2021,1,True,False,opp_5022438,2332d91f-76b6-4ba4-ab57-81c949397600,contact_9991863
Government,50K-100K,Evaluation,833.4000000000001,36,2023-10-20,2024,4,True,False,opp_4850385,e6336c79-e896-4755-82ca-4f0c9bae0beb,contact_7291944
Government,50K-100K,Evaluation,833.4000000000001,44,2026-05-26,2026,2,False,False,opp_6129705,e6336c79-e896-4755-82ca-4f0c9bae0beb,contact_5770472
Government,2M-5M,Proposal,833.4000000000001,68,2021-03-28,2021,1,True,False,opp_5917433,e6336c79-e896-4755-82ca-4f0c9bae0beb,contact_6477651
Government,5M+,Rejected,833.4000000000001,0,2027-09-16,2028,3,False,False,opp_3286714,e6336c79-e896-4755-82ca-4f0c9bae0beb,contact_8926945
Science & Research,100K-250K,Discovery,605.2,5,2024-03-01,2024,1,True,False,opp_8040235,b259cedc-8ed2-4e43-a857-1bdb90ea7b60,contact_2475911
Science & Research,5M+,Discovery,605.2,8,2024-06-18,2024,2,True,False,opp_4524234,b259cedc-8ed2-4e43-a857-1bdb90ea7b60,contact_9924191
Science & Research,1M-2M,Discovery,1000.0,7,2023-05-13,2023,2,True,True,opp_1046879,a379dc55-80dd-49d5-a8c0-c4d536e92a83,contact_6500163
Science & Research,50K-100K,Evaluation,1000.0,32,2026-06-08,2026,2,False,False,opp_6653850,a379dc55-80dd-49d5-a8c0-c4d536e92a83,contact_8632780
Science & Research,50K-100K,Evaluation,1000.0,40,2024-07-16,2025,3,True,False,opp_9418136,a379dc55-80dd-49d5-a8c0-c4d536e92a83,contact_7047062
Science & Research,250K-500K,Committed,1000.0,100,2025-10-28,2026,4,True,True,opp_5839289,a379dc55-80dd-49d5-a8c0-c4d536e92a83,contact_1342931
Science & Research,100K-250K,Lost,1000.0,0,2020-07-09,2021,3,True,False,opp_4992035,a379dc55-80dd-49d5-a8c0-c4d536e92a83,contact_2326245
Environment,100K-250K,Engagement,1000.0,19,2027-10-24,2028,4,False,False,opp_3377752,2a95a95e-d272-4526-8e4f-8bca89c9155b,contact_4212595
Environment,2M-5M,Discovery,1000.0,11,2024-02-17,2024,1,True,True,opp_6776437,2a95a95e-d272-4526-8e4f-8bca89c9155b,contact_9992350
Environment,100K-250K,Engagement,1000.0,32,2026-02-11,2026,1,True,False,opp_2448689,2a95a95e-d272-4526-8e4f-8bca89c9155b,contact_8376774
Environment,500K-1M,Engagement,1000.0,35,2026-12-03,2027,4,False,False,opp_6531999,2a95a95e-d272-4526-8e4f-8bca89c9155b,contact_5132174
Nonprofit,1M-2M,Committed,814.5999999999999,100,2021-04-14,2021,2,True,True,opp_3233174,e2bf2ea9-3e14-4baf-a61a-fa4152ea0029,contact_2260742
Nonprofit,250K-500K,Discovery,814.5999999999999,12,2026-07-26,2027,3,False,False,opp_5577184,e2bf2ea9-3e14-4baf-a61a-fa4152ea0029,contact_9936427
Nonprofit,250K-500K,Lost,685.4000000000001,0,2026-10-25,2027,4,False,False,opp_6422640,69397464-0fde-4a56-acc2-63c3c3dca5ea,contact_7615989
Nonprofit,2M-5M,Evaluation,685.4000000000001,30,2024-02-29,2024,1,True,False,opp_1515636,69397464-0fde-4a56-acc2-63c3c3dca5ea,contact_7074058
Nonprofit,250K-500K,Engagement,685.4000000000001,17,2026-05-13,2026,2,False,False,opp_3197336,69397464-0fde-4a56-acc2-63c3c3dca5ea,contact_5411032
Environment,2M-5M,Discovery,1000.0,10,2027-08-13,2028,3,False,False,opp_4785426,7b7decc1-544a-4fb2-abf5-b7601b831f25,contact_8664080
Environment,5M+,Negotiation,1000.0,84,2025-06-24,2025,2,True,True,opp_6381282,7b7decc1-544a-4fb2-abf5-b7601b831f25,contact_9074018
Environment,250K-500K,Negotiation,1000.0,88,2027-06-30,2027,2,False,False,opp_9915431,7b7decc1-544a-4fb2-abf5-b7601b831f25,contact_6955430
Pharmaceuticals,100K-250K,Rejected,732.6,0,2019-05-20,2019,2,True,False,opp_2712745,c3956397-31a4-4bce-ad60-20c81b8a813b,contact_3076623
Pharmaceuticals,1M-2M,Discovery,732.6,18,2025-08-04,2026,3,True,False,opp_8289237,c3956397-31a4-4bce-ad60-20c81b8a813b,contact_1509277
Pharmaceuticals,500K-1M,Rejected,732.6,0,2024-09-21,2025,3,True,False,opp_5333257,c3956397-31a4-4bce-ad60-20c81b8a813b,contact_1628786
Others,100K-250K,Proposal,559.4,64,2023-12-12,2024,4,True,True,opp_7561722,e66a431f-f646-4217-bd0b-36593d3c9b47,contact_7673184
Others,100K-250K,Committed,559.4,100,2020-11-01,2021,4,True,True,opp_2955981,e66a431f-f646-4217-bd0b-36593d3c9b47,contact_4446589
Technology,250K-500K,Proposal,399.52,51,2023-06-28,2023,2,True,True,opp_1414874,2f9824f8-25c4-4105-921c-7c08f4fe9209,contact_2914062
Pharmaceuticals,250K-500K,Rejected,428.6,0,2021-02-10,2021,1,True,False,opp_6717999,2e746904-4559-4d05-8517-5aa769d6c50d,contact_1808466
Pharmaceuticals,5M+,Rejected,428.6,0,2025-08-24,2026,3,True,False,opp_9959804,2e746904-4559-4d05-8517-5aa769d6c50d,contact_1096101
Healthcare,5M+,Lost,693.8,0,2024-07-22,2025,3,True,False,opp_9132198,0af822ec-d9d2-4f41-8898-487ea35727e2,contact_3064559
Healthcare,250K-500K,Rejected,693.8,0,2019-07-21,2020,3,True,False,opp_3164485,0af822ec-d9d2-4f41-8898-487ea35727e2,contact_6568310
Pharmaceuticals,50K-100K,Lost,1000.0,0,2024-07-31,2025,3,True,False,opp_1348815,d5533f30-c79a-4faf-b5ad-9bee3dcdd08e,contact_3625501
Retail,250K-500K,Negotiation,900.5,89,2021-02-16,2021,1,True,True,opp_9118712,8fe917c5-1eeb-49dc-b12b-2b532e0e5e4b,contact_4056234
Retail,100K-250K,Discovery,900.5,20,2024-09-24,2025,3,True,False,opp_9571608,8fe917c5-1eeb-49dc-b12b-2b532e0e5e4b,contact_9125895
Real Estate,1M-2M,Committed,1000.0,100,2025-04-05,2025,2,True,False,opp_4487664,42a01583-af25-4466-a250-a8bdb75cfebd,contact_5579014
Real Estate,50K-100K,Rejected,1000.0,0,2027-06-12,2027,2,False,False,opp_8279604,42a01583-af25-4466-a250-a8bdb75cfebd,contact_2421174
Real Estate,5M+,Evaluation,1000.0,43,2024-09-15,2025,3,True,True,opp_7479616,42a01583-af25-4466-a250-a8bdb75cfebd,contact_4853371
Real Estate,250K-500K,Discovery,1000.0,9,2019-10-05,2020,4,True,True,opp_7786178,42a01583-af25-4466-a250-a8bdb75cfebd,contact_5802125
Nonprofit,5M+,Proposal,1000.0,52,2026-08-13,2027,3,False,False,opp_7485831,34fea847-4cc5-4b26-82fb-1983f121fcc9,contact_2977559
Nonprofit,250K-500K,Lost,1000.0,0,2020-03-31,2020,1,True,False,opp_2431329,34fea847-4cc5-4b26-82fb-1983f121fcc9,contact_5644352
Nonprofit,250K-500K,Proposal,1000.0,54,2023-01-10,2023,1,True,True,opp_8999775,34fea847-4cc5-4b26-82fb-1983f121fcc9,contact_5982490
Nonprofit,100K-250K,Committed,1000.0,100,2024-01-21,2024,1,True,True,opp_2274688,34fea847-4cc5-4b26-82fb-1983f121fcc9,contact_1150003
Environment,2M-5M,Rejected,1000.0,0,2027-02-20,2027,1,False,False,opp_5786108,0fbc9106-ae3f-4c11-8eed-778a67bc8233,contact_8747148
Environment,1M-2M,Committed,1000.0,100,2023-07-07,2024,3,True,True,opp_4228893,0fbc9106-ae3f-4c11-8eed-778a67bc8233,contact_7846858
Environment,500K-1M,Lost,1000.0,0,2025-06-04,2025,2,True,False,opp_6274261,0fbc9106-ae3f-4c11-8eed-778a67bc8233,contact_5260089
Environment,500K-1M,Evaluation,1000.0,44,2024-07-12,2025,3,True,True,opp_1082008,0fbc9106-ae3f-4c11-8eed-778a67bc8233,contact_4841554
Consulting,500K-1M,Negotiation,1000.0,78,2025-04-03,2025,2,True,True,opp_7728587,d121dc07-3d4a-429a-a449-ce5af972450d,contact_4089940
Consulting,2M-5M,Proposal,1000.0,61,2026-04-05,2026,2,False,False,opp_9482596,d121dc07-3d4a-429a-a449-ce5af972450d,contact_6392166
Consulting,5M+,Engagement,1000.0,32,2022-07-21,2023,3,True,True,opp_5605150,d121dc07-3d4a-429a-a449-ce5af972450d,contact_3991887
Construction,5M+,Discovery,883.6,13,2025-12-30,2026,4,True,False,opp_7430798,6acb0083-140a-4af2-adf5-b991741156e4,contact_3066734
Construction,250K-500K,Lost,883.6,0,2025-03-23,2025,1,True,False,opp_5713977,6acb0083-140a-4af2-adf5-b991741156e4,contact_7428882
Construction,50K-100K,Committed,883.6,100,2024-05-07,2024,2,True,False,opp_6678303,6acb0083-140a-4af2-adf5-b991741156e4,contact_5815587
Construction,2M-5M,Lost,883.6,0,2021-12-22,2022,4,True,False,opp_6408124,6acb0083-140a-4af2-adf5-b991741156e4,contact_8497420
Construction,5M+,Engagement,883.6,19,2024-06-10,2024,2,True,False,opp_7029299,6acb0083-140a-4af2-adf5-b991741156e4,contact_9486834
Construction,50K-100K,Negotiation,883.6,72,2025-04-21,2025,2,True,True,opp_8201659,6acb0083-140a-4af2-adf5-b991741156e4,contact_6280668
Pharmaceuticals,250K-500K,Discovery,476.0,11,2027-10-21,2028,4,False,False,opp_7917571,afc2c086-a9fc-4102-a231-091573cdd2eb,contact_5174942
Pharmaceuticals,500K-1M,Discovery,476.0,6,2021-08-04,2022,3,True,False,opp_8947553,afc2c086-a9fc-4102-a231-091573cdd2eb,contact_1978522
Pharmaceuticals,100K-250K,Evaluation,476.0,35,2020-05-27,2020,2,True,False,opp_4462291,afc2c086-a9fc-4102-a231-091573cdd2eb,contact_3311216
Logistics,5M+,Evaluation,1000.0,44,2022-08-16,2023,3,True,False,opp_6270156,2b3006f2-12c6-451a-a6c1-d8770d442704,contact_6687577
Logistics,2M-5M,Engagement,1000.0,26,2026-07-28,2027,3,False,False,opp_4605071,2b3006f2-12c6-451a-a6c1-d8770d442704,contact_7928791
Nonprofit,1M-2M,Discovery,1000.0,16,2020-07-04,2021,3,True,False,opp_1962672,e4b69b85-c5e5-465b-96ce-e51352cd904b,contact_8189160
Education,100K-250K,Discovery,1000.0,13,2026-05-25,2026,2,False,False,opp_6770233,d586d5e1-08b0-4b36-b02a-0dd4c2463693,contact_6701080
Education,2M-5M,Evaluation,1000.0,35,2022-09-17,2023,3,True,True,opp_9252582,d586d5e1-08b0-4b36-b02a-0dd4c2463693,contact_4070931
Healthcare,50K-100K,Engagement,530.6,22,2021-01-30,2021,1,True,True,opp_3330546,91dbec1b-690d-4c9e-925a-6d9823062b0f,contact_6551609
Healthcare,1M-2M,Evaluation,530.6,49,2022-10-05,2023,4,True,False,opp_1118624,91dbec1b-690d-4c9e-925a-6d9823062b0f,contact_3784979
Healthcare,2M-5M,Evaluation,530.6,33,2024-01-15,2024,1,True,True,opp_3255456,91dbec1b-690d-4c9e-925a-6d9823062b0f,contact_5916368
Healthcare,2M-5M,Committed,530.6,100,2027-04-16,2027,2,False,False,opp_2747678,91dbec1b-690d-4c9e-925a-6d9823062b0f,contact_2668759
Healthcare,50K-100K,Evaluation,530.6,48,2024-07-28,2025,3,True,False,opp_1013121,91dbec1b-690d-4c9e-925a-6d9823062b0f,contact_7444903
Healthcare,100K-250K,Engagement,530.6,21,2021-04-07,2021,2,True,True,opp_6023319,91dbec1b-690d-4c9e-925a-6d9823062b0f,contact_1053689
Healthcare,1M-2M,Lost,530.6,0,2022-05-05,2022,2,True,False,opp_2192312,91dbec1b-690d-4c9e-925a-6d9823062b0f,contact_2556599
Healthcare,50K-100K,Evaluation,530.6,32,2026-08-24,2027,3,False,False,opp_1216077,91dbec1b-690d-4c9e-925a-6d9823062b0f,contact_2354719
Healthcare,50K-100K,Rejected,530.6,0,2025-01-18,2025,1,True,False,opp_9601958,91dbec1b-690d-4c9e-925a-6d9823062b0f,contact_5882575
Technology,500K-1M,Lost,1000.0,0,2025-01-24,2025,1,True,False,opp_5986012,5d53af8e-db41-4776-88c6-a801f6122cc0,contact_5708422
Technology,5M+,Negotiation,1000.0,74,2026-02-08,2026,1,True,True,opp_5924785,5d53af8e-db41-4776-88c6-a801f6122cc0,contact_6111784
Technology,50K-100K,Lost,1000.0,0,2024-05-09,2024,2,True,False,opp_5655480,5d53af8e-db41-4776-88c6-a801f6122cc0,contact_7276326
Technology,250K-500K,Lost,1000.0,0,2027-03-03,2027,1,False,False,opp_5741139,5d53af8e-db41-4776-88c6-a801f6122cc0,contact_1731265
Technology,100K-250K,Proposal,1000.0,59,2020-03-22,2020,1,True,True,opp_2585935,5d53af8e-db41-4776-88c6-a801f6122cc0,contact_4694550
Education,250K-500K,Committed,1000.0,100,2023-03-19,2023,1,True,True,opp_8448477,e677b6b1-2846-4f99-a751-5fe82e8ed0d3,contact_4921064
Education,500K-1M,Proposal,1000.0,70,2025-01-12,2025,1,True,False,opp_5387772,e677b6b1-2846-4f99-a751-5fe82e8ed0d3,contact_7853815
